Comparison	O
of	O
the	O
backbone	O
dynamics	O
of	O
the	O
apo	O
-	O
and	O
holo	O
-	O
carboxy	O
-	O
terminal	O
domain	O
of	O
the	O
biotin	O
carboxyl	O
carrier	O
subunit	O
of	O
Escherichia	O
coli	O
acetyl	B-Complex
-	I-Complex
CoA	I-Complex
carboxylase	I-Complex
.	O

The	O
biotin	O
carboxyl	O
carrier	O
protein	O
(	O
BCCP	O
)	O
is	O
a	O
subunit	O
of	O
acetyl	B-Complex
-	I-Complex
CoA	I-Complex
carboxylase	I-Complex
,	O
a	O
biotin	O
-	O
dependent	O
enzyme	O
that	O
catalyzes	O
the	O
first	O
committed	O
step	O
of	O
fatty	O
acid	O
biosynthesis	O
.	O

In	O
its	O
functional	O
cycle	O
,	O
this	O
protein	O
engages	O
in	O
heterologous	O
protein	O
-	O
protein	O
interactions	O
with	O
three	O
distinct	O
partners	O
,	O
depending	O
on	O
its	O
state	O
of	O
post	O
-	O
translational	O
modification	O
.	O

Apo	O
-	O
BCCP	O
interacts	O
specifically	O
with	O
the	O
biotin	O
holoenzyme	O
synthetase	O
,	O
BirA	O
,	O
which	O
results	O
in	O
the	O
post	O
-	O
translational	O
attachment	O
of	O
biotin	O
to	O
a	O
single	O
lysine	O
residue	O
on	O
BCCP	O
.	O

Holo	O
-	O
BCCP	O
then	O
interacts	O
with	O
the	O
biotin	O
carboxylase	O
subunit	O
of	O
acetyl	B-Complex
-	I-Complex
CoA	I-Complex
carboxylase	I-Complex
,	O
which	O
leads	O
to	O
the	O
addition	O
of	O
the	O
carboxylate	O
group	O
of	O
bicarbonate	O
to	O
biotin	O
.	O

Finally	O
,	O
the	O
carboxy	O
-	O
biotinylated	O
form	O
of	O
BCCP	O
interacts	O
with	O
transcarboxylase	O
in	O
the	O
transfer	O
of	O
the	O
carboxylate	O
to	O
acetyl	O
-	O
CoA	O
to	O
form	O
malonyl	O
-	O
CoA	O
.	O

The	O
determinants	O
of	O
protein	O
-	O
protein	O
interaction	O
specificity	O
in	O
this	O
system	O
are	O
unknown	O
.	O

The	O
NMR	O
solution	O
structure	O
of	O
the	O
unbiotinylated	O
form	O
of	O
an	O
87	O
residue	O
C	O
-	O
terminal	O
domain	O
fragment	O
(	O
residue	O
70	O
-	O
156	O
)	O
of	O
BCCP	O
(	O
holoBCCP87	O
)	O
and	O
the	O
crystal	O
structure	O
of	O
the	O
biotinylated	O
form	O
of	O
a	O
C	O
-	O
terminal	O
fragment	O
(	O
residue	O
77	O
-	O
156	O
)	O
of	O
BCCP	O
from	O
Escherichia	O
coli	O
